[29/03/2025 13:37:15] Log: DragSickle initialized with: Harvest Radius=0.5, Layer=8, Expected layer mask=8
[01/04/2025 22:19:39] Log: Checking for wheat between (12.40, -2.86, 0.00) and (12.18, -2.86, 0.00)
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 119.7774, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Checking for wheat between (12.18, -2.86, 0.00) and (11.97, -2.86, 0.00)
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 106.8771, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Checking for wheat between (11.97, -2.86, 0.00) and (11.78, -2.86, 0.00)
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 134.1496, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Checking for wheat between (11.78, -2.86, 0.00) and (11.55, -2.88, 0.00)
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 118.0106, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Checking for wheat between (11.55, -2.88, 0.00) and (11.34, -2.92, 0.00)
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 114.5406, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Checking for wheat between (11.34, -2.92, 0.00) and (11.14, -2.96, 0.00)
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 118.1731, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Checking for wheat between (11.14, -2.96, 0.00) and (10.94, -3.01, 0.00)
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 120.2951, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Checking for wheat between (10.94, -3.01, 0.00) and (10.73, -3.06, 0.00)
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 106.8719, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Checking for wheat between (10.73, -3.06, 0.00) and (10.54, -3.11, 0.00)
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 113.7825, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Checking for wheat between (10.54, -3.11, 0.00) and (10.35, -3.15, 0.00)
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 93.59527, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Checking for wheat between (10.35, -3.15, 0.00) and (10.19, -3.19, 0.00)
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 66.62425, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Checking for wheat between (10.19, -3.19, 0.00) and (10.08, -3.23, 0.00)
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Current swipe speed: 54.81929, Required: 50, Can Harvest: True
[01/04/2025 22:19:39] Log: Checking for wheat between (10.08, -3.23, 0.00) and (9.99, -3.25, 0.00)
[01/04/2025 22:19:39] Log: Found 1 potential wheat objects in path
[01/04/2025 22:19:39] Log: Attempting to harvest wheat at position (8.08, -2.51, 0.00)
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 42.6954, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 38.41881, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 41.91628, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 24.92127, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 25.21645, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 16.66555, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 16.38911, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 17.84803, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 16.89067, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 22.59235, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 30.25086, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 41.34093, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 38.4355, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 38.11621, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 53.68615, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 47.84914, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 56.43552, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 59.44437, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 63.37005, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 81.07673, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 79.34276, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:39] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
